720,720,300_morph_Asiaten_dunkle/03-05515_AF-20-2dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_7.jpg,27,0.639,1.000,13/20/23 black,1,03-05515_AF-20-2,,
721,721,300_morph_Asiaten_dunkle/03-05224_AF-6-5dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_7.jpg,27,0.452,0.750,27/30/33 black,1,03-05224_AF-6-5,,
722,722,300_morph_Asiaten_dunkle/03-06672_AF-9-4dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_7.jpg,32,0.472,0.600,16/21/25 black,1,03-06672_AF-9-4,,
723,723,300_morph_Asiaten_dunkle/03-06208_AF-20-2dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_7.jpg,33,0.509,0.860,13/19/21 black,1,03-06208_AF-20-2,,
724,724,300_morph_Asiaten_dunkle/01-01247_AF-4-25dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_9.jpg,28,0.429,0.830,4/7/8 black,1,01-01247_AF-4-25,,
725,725,300_morph_Asiaten_dunkle/03-06355_AF-27-2dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_7.jpg,30,0.635,1.000,13/18/21 black,1,03-06355_AF-27-2,,
726,726,300_morph_Asiaten_dunkle/03-05836_AF-2-8dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_9.jpg,25,0.483,0.750,1/2/5 black,1,03-05836_AF-2-8,,
727,727,300_morph_Asiaten_dunkle/03-05686_AF-28-5dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_7.jpg,30,0.639,1.000,18/20/20 black,1,03-05686_AF-28-5,,
728,728,300_morph_Asiaten_dunkle/03-05214_AF-5-16dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_10.jpg,24,0.508,0.670,4/11/28 black,1,03-05214_AF-5-16,,
729,729,300_morph_Asiaten_dunkle/03-05454_AF-17-4dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_7.jpg,31,0.367,0.500,12/17/19 black,1,03-05454_AF-17-4,,
730,730,300_morph_Asiaten_dunkle/03-04439_AF-1-18dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_10.jpg,30,0.432,0.800,1/2/4 black,1,03-04439_AF-1-18,,
731,731,300_morph_Asiaten_dunkle/03-06124_AF-16-2dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_7.jpg,30,0.670,0.800,11/17/19 black,1,03-06124_AF-16-2,,
732,732,300_morph_Asiaten_dunkle/03-06778_AF-14-5dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_7.jpg,24,0.615,0.500,22/25/25 black,1,03-06778_AF-14-5,,
733,733,300_morph_Asiaten_dunkle/03-05705_AF-29-3dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_7.jpg,26,0.600,0.670,14/16/18 black,1,03-05705_AF-29-3,,
734,734,300_morph_Asiaten_dunkle/03-06943_AF-22-2dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_7.jpg,32,0.609,0.600,15/20/24 black,1,03-06943_AF-22-2,,
735,735,300_morph_Asiaten_dunkle/03-04601_AF-9-12dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_9.jpg,27,0.715,0.800,48/45/54 darkslategray,1,03-04601_AF-9-12,,
736,736,300_morph_Asiaten_dunkle/03-05557_AF-22-2dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_7.jpg,29,0.627,0.500,14/20/25 black,1,03-05557_AF-22-2,,
737,737,300_morph_Asiaten_dunkle/03-06628_AF-7-2dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_7.jpg,35,0.531,0.600,14/19/22 black,1,03-06628_AF-7-2,,
738,738,300_morph_Asiaten_dunkle/03-06967_AF-23-5dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_7.jpg,38,0.537,0.860,18/20/22 black,1,03-06967_AF-23-5,,
739,739,300_morph_Asiaten_dunkle/03-05537_AF-21-3dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_7.jpg,34,0.598,0.400,15/17/19 black,1,03-05537_AF-21-3,,
740,740,300_morph_Asiaten_dunkle/03-06904_AF-20-5dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_7.jpg,28,0.640,0.400,21/24/24 black,1,03-06904_AF-20-5,,
741,741,300_morph_Asiaten_dunkle/03-05422_AF-15-14dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_10.jpg,37,0.672,0.800,30/35/38 black,1,03-05422_AF-15-14,,
742,742,300_morph_Asiaten_dunkle/03-05377_AF-13-11dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_9.jpg,26,0.702,0.600,10/18/27 black,1,03-05377_AF-13-11,,
743,743,300_morph_Asiaten_dunkle/03-05441_AF-16-12dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_9.jpg,25,0.740,0.600,47/45/53 darkslategray,1,03-05441_AF-16-12,,
744,744,300_morph_Asiaten_dunkle/03-05350_AF-12-5dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_7.jpg,28,0.670,0.750,22/26/27 black,1,03-05350_AF-12-5,,
745,745,300_morph_Asiaten_dunkle/02-07325_AF-23-29dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_9.jpg,22,0.548,0.620,14/23/49 black,1,02-07325_AF-23-29,,
746,746,300_morph_Asiaten_dunkle/03-06022_AF-11-5dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_7.jpg,34,0.607,0.880,21/25/27 black,1,03-06022_AF-11-5,,
747,747,300_morph_Asiaten_dunkle/04-01085_AF-32-28dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_7.jpg,25,0.635,0.800,20/24/41 black,1,04-01085_AF-32-28,,
748,748,300_morph_Asiaten_dunkle/03-05369_AF-13-3dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_7.jpg,28,0.706,0.830,15/17/19 black,1,03-05369_AF-13-3,,
749,749,300_morph_Asiaten_dunkle/03-05209_AF-5-11dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_9.jpg,21,0.579,0.750,10/14/21 black,1,03-05209_AF-5-11,,
750,750,300_morph_Asiaten_dunkle/03-07100_AF-29-12dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_9.jpg,26,0.588,0.670,51/47/53 darkslategray,1,03-07100_AF-29-12,,
751,751,300_morph_Asiaten_dunkle/03-04781_AF-18-3dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_7.jpg,41,0.540,0.600,15/16/17 black,1,03-04781_AF-18-3,,
752,752,300_morph_Asiaten_dunkle/03-06148_AF-17-5dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_7.jpg,37,0.576,1.000,21/24/25 black,1,03-06148_AF-17-5,,
753,753,300_morph_Asiaten_dunkle/03-06019_AF-11-2dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_7.jpg,37,0.645,0.830,14/20/25 black,1,03-06019_AF-11-2,,
754,754,300_morph_Asiaten_dunkle/03-06901_AF-20-2dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_7.jpg,28,0.504,1.000,16/20/25 black,1,03-06901_AF-20-2,,
755,755,300_morph_Asiaten_dunkle/03-05032_AF-30-2dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_7.jpg,36,0.632,0.500,14/19/23 black,1,03-05032_AF-30-2,,
756,756,300_morph_Asiaten_dunkle/03-04486_AF-4-2dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_7.jpg,39,0.705,0.670,12/17/22 black,1,03-04486_AF-4-2,,
757,757,300_morph_Asiaten_dunkle/03-05356_AF-12-11dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_9.jpg,24,0.748,0.710,7/12/18 black,1,03-05356_AF-12-11,,
758,758,300_morph_Asiaten_dunkle/03-05158_AF-3-2dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_7.jpg,30,0.593,0.750,15/22/27 black,1,03-05158_AF-3-2,,
759,759,300_morph_Asiaten_dunkle/03-06250_AF-22-2dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_7.jpg,31,0.606,0.500,19/27/33 black,1,03-06250_AF-22-2,,
760,760,300_morph_Asiaten_dunkle/03-07090_AF-29-2dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_7.jpg,36,0.600,0.800,11/15/18 black,1,03-07090_AF-29-2,,
761,761,300_morph_Asiaten_dunkle/03-05539_AF-21-5dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_7.jpg,36,0.462,0.670,21/24/27 black,1,03-05539_AF-21-5,,
762,762,300_morph_Asiaten_dunkle/03-05911_AF-5-20dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_10.jpg,35,0.421,0.800,6/6/8 black,1,03-05911_AF-5-20,,
763,763,300_morph_Asiaten_dunkle/03-05581_AF-23-5dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_7.jpg,29,0.692,0.200,21/25/28 black,1,03-05581_AF-23-5,,
764,764,300_morph_Asiaten_dunkle/03-05348_AF-12-3dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_7.jpg,26,0.620,0.330,18/20/21 black,1,03-05348_AF-12-3,,
765,765,300_morph_Asiaten_dunkle/03-06217_AF-20-11dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_9.jpg,27,0.598,0.800,7/12/17 black,1,03-06217_AF-20-11,,
766,766,300_morph_Asiaten_dunkle/03-05203_AF-5-5dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_7.jpg,23,0.562,1.000,21/26/27 black,1,03-05203_AF-5-5,,
767,767,300_morph_Asiaten_dunkle/03-06523_AF-2-2dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_7.jpg,37,0.628,0.830,10/16/19 black,1,03-06523_AF-2-2,,
768,768,300_morph_Asiaten_dunkle/03-05455_AF-17-5dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_7.jpg,26,0.699,0.670,21/25/26 black,1,03-05455_AF-17-5,,
769,769,300_morph_Asiaten_dunkle/03-04444_AF-2-2dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_7.jpg,30,0.578,0.830,14/20/23 black,1,03-04444_AF-2-2,,
770,770,300_morph_Asiaten_dunkle/03-05495_AF-19-3dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_7.jpg,26,0.598,0.670,14/16/17 black,1,03-05495_AF-19-3,,
771,771,300_morph_Asiaten_dunkle/03-06532_AF-2-11dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_9.jpg,30,0.651,0.670,8/14/20 black,1,03-06532_AF-2-11,,
772,772,300_morph_Asiaten_dunkle/03-06190_AF-19-5dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_7.jpg,37,0.585,0.570,18/21/23 black,1,03-06190_AF-19-5,,
773,773,300_morph_Asiaten_dunkle/03-05483_AF-18-12dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_9.jpg,31,0.561,1.000,48/45/54 darkslategray,1,03-05483_AF-18-12,,
774,774,300_morph_Asiaten_dunkle/03-06008_AF-10-12dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_9.jpg,23,0.509,0.710,43/41/46 darkslategray,1,03-06008_AF-10-12,,
775,775,300_morph_Asiaten_dunkle/03-04615_AF-10-5dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_7.jpg,34,0.512,0.600,16/19/20 black,1,03-04615_AF-10-5,,
776,776,300_morph_Asiaten_dunkle/03-05676_AF-27-16dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_10.jpg,30,0.549,0.800,4/12/26 black,1,03-05676_AF-27-16,,
777,777,300_morph_Asiaten_dunkle/03-05452_AF-17-2dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_7.jpg,33,0.435,0.670,13/17/19 black,1,03-05452_AF-17-2,,
778,778,300_morph_Asiaten_dunkle/03-06631_AF-7-5dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_7.jpg,35,0.447,0.830,18/21/23 black,1,03-06631_AF-7-5,,
779,779,300_morph_Asiaten_dunkle/03-07093_AF-29-5dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_7.jpg,33,0.472,0.670,19/23/25 black,1,03-07093_AF-29-5,,
780,780,300_morph_Asiaten_dunkle/03-06502_AF-1-2dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_7.jpg,33,0.596,0.750,13/18/22 black,1,03-06502_AF-1-2,,
781,781,300_morph_Asiaten_dunkle/03-06253_AF-22-5dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_7.jpg,28,0.571,0.750,27/30/32 black,1,03-06253_AF-22-5,,
782,782,300_morph_Asiaten_dunkle/03-06025_AF-11-8dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_9.jpg,28,0.429,0.860,1/3/6 black,1,03-06025_AF-11-8,,
783,783,300_morph_Asiaten_dunkle/03-06544_AF-3-2dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_7.jpg,35,0.405,1.000,13/18/20 black,1,03-06544_AF-3-2,,
784,784,300_morph_Asiaten_dunkle/03-06586_AF-5-2dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_7.jpg,33,0.508,0.860,16/21/25 black,1,03-06586_AF-5-2,,
785,785,300_morph_Asiaten_dunkle/03-05164_AF-3-8dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_9.jpg,24,0.602,0.500,1/2/8 black,1,03-05164_AF-3-8,,
786,786,300_morph_Asiaten_dunkle/03-06147_AF-17-4dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_7.jpg,37,0.487,0.400,16/20/27 black,1,03-06147_AF-17-4,,
787,787,300_morph_Asiaten_dunkle/03-06043_AF-12-5dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_7.jpg,36,0.615,1.000,19/21/23 black,1,03-06043_AF-12-5,,
788,788,300_morph_Asiaten_dunkle/03-06400_AF-29-5dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_7.jpg,27,0.719,0.290,21/25/29 black,1,03-06400_AF-29-5,,
789,789,300_morph_Asiaten_dunkle/03-05602_AF-24-5dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_7.jpg,31,0.536,0.830,24/29/33 black,1,03-05602_AF-24-5,,
790,790,300_morph_Asiaten_dunkle/03-06084_AF-14-4dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_7.jpg,30,0.518,0.500,15/20/24 black,1,03-06084_AF-14-4,,
791,791,300_morph_Asiaten_dunkle/03-06881_AF-19-3dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_7.jpg,33,0.633,0.330,8/10/8 black,1,03-06881_AF-19-3,,
792,792,300_morph_Asiaten_dunkle/03-05116_AF-1-2dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_7.jpg,31,0.769,0.500,12/18/22 black,1,03-05116_AF-1-2,,
793,793,300_morph_Asiaten_dunkle/03-05518_AF-20-5dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_7.jpg,27,0.631,0.670,22/27/29 black,1,03-05518_AF-20-5,,
794,794,300_morph_Asiaten_dunkle/03-04237_AF-27-14dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_10.jpg,26,0.556,0.830,43/40/45 darkslategray,1,03-04237_AF-27-14,,
795,795,300_morph_Asiaten_dunkle/03-03917_AF-14-19dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_10.jpg,22,0.592,0.710,10/19/42 black,1,03-03917_AF-14-19,,
796,796,300_morph_Asiaten_dunkle/03-05305_AF-10-2dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_7.jpg,29,0.686,0.400,18/24/30 black,1,03-05305_AF-10-2,,
797,797,300_morph_Asiaten_dunkle/03-06040_AF-12-2dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_7.jpg,36,0.695,0.500,14/19/22 black,1,03-06040_AF-12-2,,
798,798,300_morph_Asiaten_dunkle/03-06292_AF-24-2dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_7.jpg,38,0.631,0.400,11/15/17 black,1,03-06292_AF-24-2,,
799,799,300_morph_Asiaten_dunkle/03-06295_AF-24-5dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_7.jpg,33,0.719,1.000,21/23/24 black,1,03-06295_AF-24-5,,
800,800,300_morph_Asiaten_dunkle/03-06463_AF-32-5dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_7.jpg,31,0.719,1.000,24/28/33 black,1,03-06463_AF-32-5,,
801,801,300_morph_Asiaten_dunkle/03-04717_AF-15-2dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_7.jpg,35,0.420,0.860,13/17/21 black,1,03-04717_AF-15-2,,
802,802,300_morph_Asiaten_dunkle/03-05835_AF-2-7dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_8.jpg,27,0.538,0.710,29/43/83 saddlebrown,1,03-05835_AF-2-7,,
803,803,300_morph_Asiaten_dunkle/03-06337_AF-26-5dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_7.jpg,30,0.552,0.600,18/23/25 black,1,03-06337_AF-26-5,,
804,804,300_morph_Asiaten_dunkle/03-05371_AF-13-5dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_7.jpg,28,0.504,1.000,22/27/31 black,1,03-05371_AF-13-5,,
805,805,300_morph_Asiaten_dunkle/03-06565_AF-4-2dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_7.jpg,33,0.492,0.330,14/20/24 black,1,03-06565_AF-4-2,,
806,806,300_morph_Asiaten_dunkle/03-05474_AF-18-3dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_7.jpg,34,0.488,0.860,15/18/20 black,1,03-05474_AF-18-3,,
807,807,300_morph_Asiaten_dunkle/02-07156_AF-18-25dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_6.jpg,33,0.477,0.500,31/35/38 black,1,02-07156_AF-18-25,,
808,808,300_morph_Asiaten_dunkle/03-05623_AF-25-5dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_7.jpg,28,0.712,1.000,22/26/28 black,1,03-05623_AF-25-5,,
809,809,300_morph_Asiaten_dunkle/03-06028_AF-11-11dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_9.jpg,31,0.684,1.000,10/17/25 black,1,03-06028_AF-11-11,,
810,810,300_morph_Asiaten_dunkle/03-05137_AF-2-2dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_7.jpg,35,0.678,0.670,12/17/20 black,1,03-05137_AF-2-2,,
811,811,300_morph_Asiaten_dunkle/03-05293_AF-9-11dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_9.jpg,31,0.542,1.000,9/15/23 black,1,03-05293_AF-9-11,,
812,812,300_morph_Asiaten_dunkle/03-06634_AF-7-8dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_9.jpg,27,0.467,0.600,1/2/5 black,1,03-06634_AF-7-8,,
813,813,300_morph_Asiaten_dunkle/03-06125_AF-16-3dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_7.jpg,33,0.438,0.830,12/13/13 black,1,03-06125_AF-16-3,,
814,814,300_morph_Asiaten_dunkle/02-02930_AF-22-25dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_6.jpg,29,0.458,1.000,29/34/37 black,1,02-02930_AF-22-25,,
815,815,300_morph_Asiaten_dunkle/03-05302_AF-9-20dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_10.jpg,33,0.584,0.830,4/4/6 black,1,03-05302_AF-9-20,,
816,816,300_morph_Asiaten_dunkle/03-05230_AF-6-11dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_9.jpg,25,0.526,1.000,10/16/25 black,1,03-05230_AF-6-11,,
817,817,300_morph_Asiaten_dunkle/03-05206_AF-5-8dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_9.jpg,23,0.405,0.830,1/2/6 black,1,03-05206_AF-5-8,,
818,818,300_morph_Asiaten_dunkle/03-04762_AF-17-5dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_7.jpg,31,0.583,0.830,19/22/25 black,1,03-04762_AF-17-5,,
819,819,300_morph_Asiaten_dunkle/03-06082_AF-14-2dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_7.jpg,29,0.583,0.670,14/19/22 black,1,03-06082_AF-14-2,,
820,820,300_morph_Asiaten_dunkle/03-05538_AF-21-4dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_7.jpg,36,0.669,0.400,16/21/25 black,1,03-05538_AF-21-4,,
821,821,300_morph_Asiaten_dunkle/03-04453_AF-2-11dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_9.jpg,25,0.680,0.600,7/12/17 black,1,03-04453_AF-2-11,,
822,822,300_morph_Asiaten_dunkle/03-06145_AF-17-2dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_7.jpg,37,0.682,0.750,13/18/21 black,1,03-06145_AF-17-2,,
823,823,300_morph_Asiaten_dunkle/03-05118_AF-1-4dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_7.jpg,30,0.648,0.670,14/19/24 black,1,03-05118_AF-1-4,,
824,824,300_morph_Asiaten_dunkle/03-05252_AF-7-12dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_9.jpg,30,0.587,0.400,44/42/49 darkslategray,1,03-05252_AF-7-12,,
825,825,300_morph_Asiaten_dunkle/03-06398_AF-29-3dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_7.jpg,30,0.569,0.800,14/15/16 black,1,03-06398_AF-29-3,,
826,826,300_morph_Asiaten_dunkle/03-05374_AF-13-8dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_9.jpg,23,0.613,1.000,1/3/7 black,1,03-05374_AF-13-8,,
827,827,300_morph_Asiaten_dunkle/03-04432_AF-1-11dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_9.jpg,28,0.630,0.710,8/16/25 black,1,03-04432_AF-1-11,,
828,828,300_morph_Asiaten_dunkle/03-05546_AF-21-12dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_9.jpg,28,0.639,0.500,43/41/48 darkslategray,1,03-05546_AF-21-12,,
829,829,300_morph_Asiaten_dunkle/03-05767_AF-32-2dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_7.jpg,32,0.636,0.800,14/18/20 black,1,03-05767_AF-32-2,,
830,830,300_morph_Asiaten_dunkle/03-06232_AF-21-5dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_7.jpg,27,0.518,0.830,28/31/34 black,1,03-06232_AF-21-5,,
831,831,300_morph_Asiaten_dunkle/03-06272_AF-23-3dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_7.jpg,36,0.465,1.000,13/14/16 black,1,03-06272_AF-23-3,,
832,832,300_morph_Asiaten_dunkle/03-04492_AF-4-8dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_9.jpg,27,0.414,0.570,1/2/6 black,1,03-04492_AF-4-8,,
833,833,300_morph_Asiaten_dunkle/03-06679_AF-9-11dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_9.jpg,24,0.595,0.400,8/13/19 black,1,03-06679_AF-9-11,,
834,834,300_morph_Asiaten_dunkle/03-05284_AF-9-2dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_7.jpg,35,0.714,0.830,13/18/22 black,1,03-05284_AF-9-2,,
835,835,300_morph_Asiaten_dunkle/03-05503_AF-19-11dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_9.jpg,24,0.762,0.670,6/11/16 black,1,03-05503_AF-19-11,,
836,836,300_morph_Asiaten_dunkle/03-05291_AF-9-9dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_9.jpg,25,0.672,0.290,20/24/28 black,1,03-05291_AF-9-9,,
837,837,300_morph_Asiaten_dunkle/03-05567_AF-22-12dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_9.jpg,23,0.660,0.830,46/45/54 darkslategray,1,03-05567_AF-22-12,,
838,838,300_morph_Asiaten_dunkle/03-05559_AF-22-4dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_7.jpg,28,0.699,1.000,13/18/23 black,1,03-05559_AF-22-4,,
839,839,300_morph_Asiaten_dunkle/03-06715_AF-11-5dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_7.jpg,32,0.651,0.600,20/22/23 black,1,03-06715_AF-11-5,,
840,840,300_morph_Asiaten_dunkle/03-05704_AF-29-2dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_7.jpg,26,0.750,0.600,12/18/23 black,1,03-05704_AF-29-2,,
841,841,300_morph_Asiaten_dunkle/03-05587_AF-23-11dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_9.jpg,25,0.673,0.600,10/16/23 black,1,03-05587_AF-23-11,,
842,842,300_morph_Asiaten_dunkle/03-05501_AF-19-9dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_9.jpg,24,0.620,0.500,21/24/30 black,1,03-05501_AF-19-9,,
843,843,300_morph_Asiaten_dunkle/03-04433_AF-1-12dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_9.jpg,27,0.516,0.400,53/51/63 darkslategray,1,03-04433_AF-1-12,,
844,844,300_morph_Asiaten_dunkle/03-06439_AF-31-2dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_7.jpg,32,0.573,1.000,13/20/25 black,1,03-06439_AF-31-2,,
845,845,300_morph_Asiaten_dunkle/03-06187_AF-19-2dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_7.jpg,36,0.551,0.860,12/17/20 black,1,03-06187_AF-19-2,,
846,846,300_morph_Asiaten_dunkle/03-04741_AF-16-5dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_7.jpg,34,0.619,0.670,17/20/22 black,1,03-04741_AF-16-5,,
847,847,300_morph_Asiaten_dunkle/03-06218_AF-20-12dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_9.jpg,27,0.571,0.800,44/41/48 darkslategray,1,03-06218_AF-20-12,,
848,848,300_morph_Asiaten_dunkle/03-05201_AF-5-3dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_7.jpg,21,0.560,0.600,16/18/19 black,1,03-05201_AF-5-3,,
849,849,300_morph_Asiaten_dunkle/03-05375_AF-13-9dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_9.jpg,25,0.685,0.710,22/25/32 black,1,03-05375_AF-13-9,,
