786,786,,37,0.487,0.400,16/20/27 black ,1,03-06147_AF-17-4,,,darkbrown
787,787,,36,0.615,1.000,19/21/23 black ,1,03-06043_AF-12-5,,,darkbrown
788,788,,27,0.719,0.290,21/25/29 black ,1,03-06400_AF-29-5,,,darkbrown
789,789,,31,0.536,0.830,24/29/33 black ,1,03-05602_AF-24-5,,,darkbrown
790,790,,30,0.518,0.500,15/20/24 black ,1,03-06084_AF-14-4,,,darkbrown
791,791,,33,0.633,0.330,8/10/8 black ,1,03-06881_AF-19-3,,,black
792,792,,31,0.769,0.500,12/18/22 black ,1,03-05116_AF-1-2,,,darkbrown
793,793,,27,0.631,0.670,22/27/29 black ,1,03-05518_AF-20-5,,,darkbrown
794,794,,26,0.556,0.830,43/40/45 darkslategray ,1,03-04237_AF-27-14,,,brown
795,795,,22,0.592,0.710,10/19/42 black ,1,03-03917_AF-14-19,,,darkbrown
796,796,,29,0.686,0.400,18/24/30 black ,1,03-05305_AF-10-2,,,darkbrown
797,797,,36,0.695,0.500,14/19/22 black ,1,03-06040_AF-12-2,,,darkbrown
798,798,,38,0.631,0.400,11/15/17 black ,1,03-06292_AF-24-2,,,darkbrown
799,799,,33,0.719,1.000,21/23/24 black ,1,03-06295_AF-24-5,,,darkbrown
800,800,,31,0.719,1.000,24/28/33 black ,1,03-06463_AF-32-5,,,darkbrown
801,801,,35,0.420,0.860,13/17/21 black ,1,03-04717_AF-15-2,,,darkbrown
802,802,,27,0.538,0.710,29/43/83 saddlebrown ,1,03-05835_AF-2-7,,,lightbrown
803,803,,30,0.552,0.600,18/23/25 black ,1,03-06337_AF-26-5,,,darkbrown
804,804,,28,0.504,1.000,22/27/31 black ,1,03-05371_AF-13-5,,,darkbrown
805,805,,33,0.492,0.330,14/20/24 black ,1,03-06565_AF-4-2,,,darkbrown
806,806,,34,0.488,0.860,15/18/20 black ,1,03-05474_AF-18-3,,,darkbrown
807,807,,33,0.477,0.500,31/35/38 black ,1,02-07156_AF-18-25,,,brown
808,808,,28,0.712,1.000,22/26/28 black ,1,03-05623_AF-25-5,,,darkbrown
809,809,,31,0.684,1.000,10/17/25 black ,1,03-06028_AF-11-11,,,darkbrown
810,810,,35,0.678,0.670,12/17/20 black ,1,03-05137_AF-2-2,,,darkbrown
811,811,,31,0.542,1.000,9/15/23 black ,1,03-05293_AF-9-11,,,darkbrown
812,812,,27,0.467,0.600,1/2/5 black ,1,03-06634_AF-7-8,,,black
813,813,,33,0.438,0.830,12/13/13 black ,1,03-06125_AF-16-3,,,darkbrown
814,814,,29,0.458,1.000,29/34/37 black ,1,02-02930_AF-22-25,,,brown
815,815,,33,0.584,0.830,4/4/6 black ,1,03-05302_AF-9-20,,,black
816,816,,25,0.526,1.000,10/16/25 black ,1,03-05230_AF-6-11,,,darkbrown
817,817,,23,0.405,0.830,1/2/6 black ,1,03-05206_AF-5-8,,,black
818,818,,31,0.583,0.830,19/22/25 black ,1,03-04762_AF-17-5,,,darkbrown
819,819,,29,0.583,0.670,14/19/22 black ,1,03-06082_AF-14-2,,,darkbrown
820,820,,36,0.669,0.400,16/21/25 black ,1,03-05538_AF-21-4,,,darkbrown
821,821,,25,0.680,0.600,7/12/17 black ,1,03-04453_AF-2-11,,,darkbrown
822,822,,37,0.682,0.750,13/18/21 black ,1,03-06145_AF-17-2,,,darkbrown
823,823,,30,0.648,0.670,14/19/24 black ,1,03-05118_AF-1-4,,,darkbrown
824,824,,30,0.587,0.400,44/42/49 darkslategray ,1,03-05252_AF-7-12,,,brown
825,825,,30,0.569,0.800,14/15/16 black ,1,03-06398_AF-29-3,,,darkbrown
826,826,,23,0.613,1.000,1/3/7 black ,1,03-05374_AF-13-8,,,black
827,827,,28,0.630,0.710,8/16/25 black ,1,03-04432_AF-1-11,,,darkbrown
828,828,,28,0.639,0.500,43/41/48 darkslategray ,1,03-05546_AF-21-12,,,brown
829,829,,32,0.636,0.800,14/18/20 black ,1,03-05767_AF-32-2,,,darkbrown
830,830,,27,0.518,0.830,28/31/34 black ,1,03-06232_AF-21-5,,,darkbrown
831,831,,36,0.465,1.000,13/14/16 black ,1,03-06272_AF-23-3,,,darkbrown
832,832,,27,0.414,0.570,1/2/6 black ,1,03-04492_AF-4-8,,,black
833,833,,24,0.595,0.400,8/13/19 black ,1,03-06679_AF-9-11,,,darkbrown
834,834,,35,0.714,0.830,13/18/22 black ,1,03-05284_AF-9-2,,,darkbrown
835,835,,24,0.762,0.670,6/11/16 black ,1,03-05503_AF-19-11,,,darkbrown
836,836,,25,0.672,0.290,20/24/28 black ,1,03-05291_AF-9-9,,,darkbrown
837,837,,23,0.660,0.830,46/45/54 darkslategray ,1,03-05567_AF-22-12,,,brown
838,838,,28,0.699,1.000,13/18/23 black ,1,03-05559_AF-22-4,,,darkbrown
839,839,,32,0.651,0.600,20/22/23 black ,1,03-06715_AF-11-5,,,darkbrown
840,840,,26,0.750,0.600,12/18/23 black ,1,03-05704_AF-29-2,,,darkbrown
841,841,,25,0.673,0.600,10/16/23 black ,1,03-05587_AF-23-11,,,darkbrown
842,842,,24,0.620,0.500,21/24/30 black ,1,03-05501_AF-19-9,,,darkbrown
843,843,,27,0.516,0.400,53/51/63 darkslategray ,1,03-04433_AF-1-12,,,lightbrown
844,844,,32,0.573,1.000,13/20/25 black ,1,03-06439_AF-31-2,,,darkbrown
845,845,,36,0.551,0.860,12/17/20 black ,1,03-06187_AF-19-2,,,darkbrown
846,846,,34,0.619,0.670,17/20/22 black ,1,03-04741_AF-16-5,,,darkbrown
847,847,,27,0.571,0.800,44/41/48 darkslategray ,1,03-06218_AF-20-12,,,brown
848,848,,21,0.560,0.600,16/18/19 black ,1,03-05201_AF-5-3,,,darkbrown
849,849,,25,0.685,0.710,22/25/32 black ,1,03-05375_AF-13-9,,,darkbrown
850,850,,24,0.559,0.800,21/24/30 black ,1,03-05123_AF-1-9,,,darkbrown
851,851,,30,0.458,0.600,11/15/17 black ,1,03-07111_AF-30-2,,,darkbrown
852,852,,32,0.518,0.400,13/16/17 black ,1,03-06104_AF-15-3,,,darkbrown
853,853,,31,0.516,1.000,15/20/24 black ,1,03-06712_AF-11-2,,,darkbrown
854,854,,40,0.588,1.000,16/20/22 black ,1,03-06547_AF-3-5,,,darkbrown
855,855,,30,0.676,0.670,12/18/21 black ,1,03-05578_AF-23-2,,,darkbrown
856,856,,34,0.553,0.500,15/22/26 black ,1,03-05473_AF-18-2,,,darkbrown
857,857,,34,0.518,0.860,8/10/12 black ,1,03-05154_AF-2-19,,,black
858,858,,33,0.621,0.600,13/19/23 black ,1,03-04822_AF-20-2,,,darkbrown
859,859,,31,0.598,0.800,46/44/49 darkslategray ,1,03-06029_AF-11-12,,,brown
860,860,,34,0.545,0.570,16/17/19 black ,1,03-06209_AF-20-3,,,darkbrown
861,861,,27,0.612,0.670,47/44/51 darkslategray ,1,03-05924_AF-6-12,,,brown
862,862,,25,0.532,0.800,14/20/23 black ,1,03-05200_AF-5-2,,,darkbrown
863,863,,29,0.570,0.830,18/21/23 black ,1,03-06001_AF-10-5,,,darkbrown
864,864,,32,0.640,0.400,12/16/19 black ,1,03-04759_AF-17-2,,,darkbrown
865,865,,33,0.542,0.710,21/23/24 black ,1,03-04489_AF-4-5,,,darkbrown
866,866,,31,0.633,0.860,18/23/29 black ,1,03-06903_AF-20-4,,,darkbrown
867,867,,23,0.728,0.670,10/16/26 black ,1,03-05314_AF-10-11,,,darkbrown
868,868,,24,0.602,0.860,6/9/14 black ,1,03-07057_AF-27-11,,,black
869,869,,36,0.487,0.500,13/18/21 black ,1,03-05914_AF-6-2,,,darkbrown
870,870,,33,0.524,0.800,13/17/20 black ,1,03-07134_AF-31-4,,,darkbrown
871,871,,33,0.472,0.600,12/17/19 black ,1,03-06796_AF-15-2,,,darkbrown
872,872,,39,0.633,0.860,14/15/17 black ,1,03-06146_AF-17-3,,,darkbrown
873,873,,33,0.521,0.400,15/21/25 black ,1,03-05242_AF-7-2,,,darkbrown
874,874,,32,0.621,0.500,10/11/10 black ,1,03-05453_AF-17-3,,,black
875,875,,28,0.500,0.500,8/12/18 black ,1,03-06637_AF-7-11,,,darkbrown
876,876,,38,0.521,0.710,16/17/19 black ,1,03-06020_AF-11-3,,,darkbrown
877,877,,37,0.630,1.000,14/15/16 black ,1,03-06503_AF-1-3,,,darkbrown
878,878,,29,0.617,0.330,11/17/26 black ,1,03-05482_AF-18-11,,,darkbrown
879,879,,40,0.448,0.600,13/19/23 black ,1,03-04591_AF-9-2,,,darkbrown
880,880,,27,0.537,1.000,12/15/18 black ,1,04-00196_AF-5-30,,,darkbrown
881,881,,25,0.589,0.800,48/46/53 darkslategray ,1,03-05126_AF-1-12,,,brown
882,882,,30,0.531,0.570,21/26/28 black ,1,03-05434_AF-16-5,,,darkbrown
883,883,,26,0.418,0.860,9/12/16 black ,1,04-00589_AF-17-27,,,darkbrown
884,884,,32,0.517,1.000,15/16/18 black ,1,03-06083_AF-14-3,,,darkbrown
885,885,,33,0.439,0.800,13/17/21 black ,1,03-04864_AF-22-2,,,darkbrown
886,886,,19,0.383,0.330,82/100/132 dimgray ,1,02-07326_AF-23-30,,,grey
887,887,,32,0.458,0.400,16/21/25 black ,1,03-06376_AF-28-2,,,darkbrown
888,888,,33,0.384,0.670,22/26/28 black ,1,03-05896_AF-5-5,,,darkbrown
889,889,,29,0.496,0.800,7/9/9 black ,1,01-01384_AF-8-30,,,black
890,890,,32,0.518,0.860,19/23/24 black ,1,03-06379_AF-28-5,,,darkbrown
891,891,,34,0.637,0.830,16/17/18 black ,1,03-06566_AF-4-3,,,darkbrown
892,892,,28,0.625,0.830,25/28/29 black ,1,03-05560_AF-22-5,,,darkbrown
893,893,,34,0.630,0.750,16/21/25 black ,1,03-06420_AF-30-4,,,darkbrown
894,894,,27,0.581,0.830,19/22/23 black ,1,03-05497_AF-19-5,,,darkbrown
895,895,,23,0.480,0.570,22/27/44 black ,1,04-00590_AF-17-28,,,brown
896,896,,35,0.425,0.570,19/21/23 black ,1,03-06820_AF-16-5,,,darkbrown
897,897,,31,0.613,0.830,22/23/24 black ,1,03-06568_AF-4-5,,,darkbrown
898,898,,30,0.658,0.860,19/23/25 black ,1,03-04447_AF-2-5,,,darkbrown
899,899,,29,0.708,0.800,8/14/21 black ,1,03-05671_AF-27-11,,,darkbrown
900,900,,28,0.620,0.400,16/17/18 black ,1,03-05621_AF-25-3,,,darkbrown
901,901,,22,0.689,0.750,46/43/51 darkslategray ,1,03-05210_AF-5-12,,,brown
902,902,,34,0.712,0.670,23/27/29 black ,1,03-06274_AF-23-5,,,darkbrown
903,903,,26,0.750,1.000,7/13/21 black ,1,03-05440_AF-16-11,,,darkbrown
904,904,,33,0.674,0.330,13/21/26 black ,1,03-05599_AF-24-2,,,darkbrown
905,905,,26,0.559,0.710,16/22/26 black ,1,03-05326_AF-11-2,,,darkbrown
906,906,,26,0.545,0.600,17/23/30 black ,1,03-05307_AF-10-4,,,darkbrown
907,907,,25,0.541,0.750,16/19/31 black ,1,04-00986_AF-29-28,,,darkbrown
908,908,,33,0.520,0.830,20/22/24 black ,1,03-07009_AF-25-5,,,darkbrown
909,909,,26,0.549,0.800,6/13/35 black ,1,09-22473_AF-20-32,,,darkbrown
910,910,,25,0.556,0.750,24/27/33 black ,1,03-05165_AF-3-9,,,darkbrown
911,911,,37,0.570,1.000,11/16/18 black ,1,03-06649_AF-8-2,,,darkbrown
912,912,,24,0.577,0.500,22/25/31 black ,1,03-05312_AF-10-9,,,darkbrown
913,913,,34,0.605,0.570,13/19/22 black ,1,03-05893_AF-5-2,,,darkbrown
914,914,,24,0.500,0.600,47/43/51 darkslategray ,1,03-05966_AF-8-12,,,brown
915,915,,25,0.612,0.710,21/24/30 black ,1,03-05438_AF-16-9,,,darkbrown
916,916,,36,0.518,0.750,16/21/25 black ,1,03-06042_AF-12-4,,,darkbrown
917,917,,25,0.451,1.000,20/23/28 black ,1,03-06005_AF-10-9,,,darkbrown
918,918,,27,0.437,0.830,15/15/16 black ,1,03-06776_AF-14-3,,,darkbrown
919,919,,38,0.466,0.670,14/16/17 black ,1,03-05915_AF-6-3,,,darkbrown
920,920,,27,0.487,0.670,19/26/32 black ,1,03-06229_AF-21-2,,,darkbrown
921,921,,37,0.581,0.830,12/17/20 black ,1,03-06691_AF-10-2,,,darkbrown
922,922,,27,0.625,0.600,16/18/20 black ,1,03-05159_AF-3-3,,,darkbrown
923,923,,34,0.702,0.670,15/22/27 black ,1,03-05263_AF-8-2,,,darkbrown
924,924,,30,0.590,0.500,14/20/25 black ,1,03-05368_AF-13-2,,,darkbrown
925,925,,20,0.417,0.570,24/27/33 black ,1,03-05207_AF-5-9,,,darkbrown
926,926,,37,0.434,0.670,15/21/25 black ,1,03-05895_AF-5-4,,,darkbrown
927,927,,34,0.603,0.330,15/20/23 black ,1,03-06061_AF-13-2,,,darkbrown
928,928,,32,0.571,0.750,17/20/23 black ,1,03-06127_AF-16-5,,,darkbrown
929,929,,31,0.504,0.710,17/24/30 black ,1,03-05221_AF-6-2,,,darkbrown
930,930,,28,0.512,0.400,44/42/48 darkslategray ,1,03-05903_AF-5-12,,,brown
931,931,,31,0.492,0.500,8/8/11 black ,1,99-07391_AF-19-12,,,black
932,932,,43,0.364,0.290,15/23/28 black ,1,99-03164_AF-16-22,,,darkbrown
933,933,,26,0.643,0.250,21/24/29 black ,1,99-03325_AF-25-2,,,darkbrown
934,934,,27,0.658,0.200,19/22/27 black ,1,99-07319_AF-16-15,,,darkbrown
935,935,,28,0.669,0.250,23/35/44 black ,1,99-03370_AF-26-22,,,brown
936,936,,30,0.633,0.500,10/15/23 black ,1,99-03121_AF-12-6,,,darkbrown
937,937,,27,0.630,0.250,18/22/27 black ,1,99-07262_AF-14-8,,,darkbrown
938,938,,25,0.714,0.000,28/34/47 black ,1,99-07224_AF-11-1,,,brown
939,939,,23,0.775,0.200,10/11/20 black ,1,99-07268_AF-14-14,,,darkbrown
940,940,,30,0.706,0.140,2/4/6 black ,1,99-07347_AF-17-18,,,black
941,941,,25,0.748,0.430,21/27/40 black ,1,99-03189_AF-18-20,,,brown
942,942,,25,0.707,0.200,22/22/26 black ,1,99-07210_AF-10-12,,,darkbrown
943,943,,32,0.672,0.170,27/46/64 darkslategray ,1,99-07364_AF-18-10,,,lightbrown
944,944,,26,0.678,0.000,35/44/66 darkslategray ,1,99-03235_AF-20-17,,,lightbrown
945,945,,32,0.543,0.000,0/2/3 black ,1,99-03114_AF-10-24,,,black
946,946,,26,0.779,0.430,13/14/18 black ,1,99-03198_AF-19-4,,,darkbrown
947,947,,29,0.714,0.170,19/29/38 black ,1,99-03413_AF-29-19,,,darkbrown
948,948,,26,0.628,0.250,15/23/38 black ,1,99-07340_AF-17-11,,,darkbrown
949,949,,35,0.697,0.860,19/22/28 black ,1,99-03016_AF-3-15,,,darkbrown
950,950,,24,0.718,0.200,19/22/30 black ,1,99-07361_AF-18-7,,,darkbrown
951,951,,28,0.617,0.250,3/3/5 black ,1,99-07256_AF-14-2,,,black
952,952,,27,0.596,0.500,28/49/80 darkolivegreen ,1,99-03321_AF-24-23,,,lightbrown
953,953,,38,0.527,0.290,23/41/60 darkslategray ,1,99-07339_AF-17-10,,,brown
954,954,,23,0.525,0.000,8/10/19 black ,1,99-03183_AF-18-14,,,darkbrown
955,955,,27,0.542,0.570,26/44/63 darkslategray ,1,99-07314_AF-16-10,,,lightbrown
956,956,,32,0.661,0.250,16/19/23 black ,1,99-03170_AF-17-3,,,darkbrown
957,957,,23,0.738,0.170,53/56/73 darkslategray ,1,99-07242_AF-13-13,,,lightbrown
958,958,,25,0.658,0.400,17/24/31 black ,1,99-03393_AF-28-22,,,darkbrown
959,959,,25,0.743,0.330,17/21/32 black ,1,99-07249_AF-13-20,,,darkbrown
960,960,,20,0.664,0.000,57/62/82 darkslategray ,1,99-03336_AF-25-13,,,lightbrown
961,961,,29,0.667,0.290,17/21/26 black ,1,99-03168_AF-17-1,,,darkbrown
962,962,,24,0.603,0.250,4/5/7 black ,1,99-07297_AF-15-18,,,black
963,963,,22,0.444,0.200,14/16/30 black ,1,99-07038_AF-3-14,,,darkbrown
964,964,,28,0.481,0.000,12/13/19 black ,1,99-07441_AF-21-14,,,darkbrown
965,965,,30,0.675,0.000,20/37/62 darkslategray ,1,99-03241_AF-20-23,,,brown
966,966,,30,0.661,0.750,18/25/37 black ,1,99-03304_AF-24-6,,,darkbrown
967,967,,33,0.590,0.170,17/21/24 black ,1,99-03009_AF-3-8,,,darkbrown
968,968,,28,0.553,0.500,0/1/1 black ,1,99-07303_AF-15-24,,,black
969,969,,30,0.383,0.330,0/1/2 black ,1,99-03166_AF-16-24,,,black
970,970,,33,0.468,0.000,1/2/3 black ,1,99-03242_AF-20-24,,,black
971,971,,30,0.444,0.170,17/21/30 black ,1,99-03162_AF-16-20,,,darkbrown
972,972,,40,0.476,0.500,24/42/62 darkslategray ,1,99-03086_AF-8-10,,,brown
973,973,,38,0.692,0.430,17/24/30 black ,1,99-03265_AF-21-22,,,darkbrown
974,974,,38,0.523,0.200,16/25/36 black ,1,99-03262_AF-21-19,,,darkbrown
975,975,,40,0.500,0.000,27/46/65 darkslategray ,1,99-07084_AF-5-10,,,lightbrown
976,976,,41,0.573,0.170,18/29/41 black ,1,99-07118_AF-6-19,,,brown
977,977,,31,0.541,0.500,23/39/60 darkslategray ,1,99-07020_AF-2-21,,,brown
978,978,,26,0.726,0.400,22/28/41 black ,1,99-03318_AF-24-20,,,brown
979,979,,32,0.641,0.670,12/13/19 black ,1,99-03015_AF-3-14,,,darkbrown
980,980,,24,0.764,0.430,4/5/8 black ,1,99-07372_AF-18-18,,,black
981,981,,24,0.580,0.000,16/19/26 black ,1,99-07336_AF-17-7,,,darkbrown
982,982,,37,0.393,0.170,22/39/64 darkslategray ,1,99-07145_AF-7-21,,,brown
983,983,,35,0.508,0.500,15/15/18 black ,1,99-03053_AF-6-2,,,darkbrown
984,984,,30,0.527,0.000,5/7/9 black ,1,99-07445_AF-21-18,,,black
985,985,,34,0.618,0.290,24/44/71 darkolivegreen ,1,99-03215_AF-19-21,,,lightbrown
986,986,,33,0.728,0.500,20/24/30 black ,1,99-03244_AF-21-1,,,darkbrown
987,987,,26,0.639,0.400,4/6/8 black ,1,99-07470_AF-22-18,,,black
988,988,,26,0.647,0.290,17/20/31 black ,1,99-07170_AF-8-20,,,darkbrown
989,989,,28,0.714,0.200,55/59/81 darkslategray ,1,99-07392_AF-19-13,,,lightbrown
990,990,,34,0.762,0.430,14/19/28 black ,1,99-03249_AF-21-6,,,darkbrown
991,991,,23,0.690,0.400,19/24/37 black ,1,99-03343_AF-25-20,,,darkbrown
992,992,,28,0.721,0.500,10/9/14 black ,1,99-07243_AF-13-14,,,darkbrown
993,993,,23,0.667,0.170,27/31/45 black ,1,99-03364_AF-26-16,,,brown
994,994,,31,0.655,0.330,1/2/2 black ,1,99-03219_AF-19-25,,,black
995,995,,25,0.633,0.000,14/21/32 black ,1,99-03426_AF-30-6,,,darkbrown
996,996,,27,0.558,0.200,1/2/2 black ,1,99-03396_AF-28-25,,,black
997,997,,24,0.557,0.250,18/20/29 black ,1,99-03042_AF-4-16,,,darkbrown
998,998,,29,0.525,0.000,28/54/90 saddlebrown ,1,99-03371_AF-26-23,,,lightbrown
999,999,,25,0.432,0.330,11/18/30 black ,1,99-07161_AF-8-11,,,darkbrown
1000,1000,,34,0.470,0.250,0/2/3 black ,1,99-07197_AF-9-24,,,black
1001,1001,,27,0.553,0.380,11/14/16 black ,1,99-07237_AF-13-8,,,darkbrown
1002,1002,,33,0.658,0.500,13/18/21 black ,1,99-03118_AF-12-3,,,darkbrown
1003,1003,,22,0.524,0.330,23/38/64 darkslategray ,1,99-07425_AF-20-21,,,brown
1004,1004,,32,0.512,0.290,0/2/2 black ,1,99-03267_AF-21-24,,,black
1005,1005,,32,0.647,0.200,21/32/45 black ,1,99-03237_AF-20-19,,,brown
1006,1006,,24,0.585,0.290,14/14/18 black ,1,99-03173_AF-18-4,,,darkbrown
1007,1007,,34,0.661,0.330,18/21/27 black ,1,99-07344_AF-17-15,,,darkbrown
1008,1008,,24,0.719,0.430,13/13/20 black ,1,99-07318_AF-16-14,,,darkbrown
1009,1009,,27,0.702,0.000,19/22/32 black ,1,99-03486_AF-32-16,,,darkbrown
1010,1010,,23,0.615,0.500,12/18/34 black ,1,99-03362_AF-26-14,,,darkbrown
1011,1011,,37,0.310,0.000,14/21/26 black ,1,99-03048_AF-4-22,,,darkbrown
1012,1012,,27,0.441,0.200,14/24/31 black ,1,99-03112_AF-10-22,,,darkbrown
1013,1013,,27,0.727,0.170,25/26/29 black ,1,99-07387_AF-19-8,,,darkbrown
1014,1014,,28,0.632,0.400,11/17/26 black ,1,99-07458_AF-22-6,,,darkbrown
1015,1015,,28,0.525,0.200,4/6/10 black ,1,99-03069_AF-6-18,,,black
1016,1016,,26,0.640,0.000,20/26/38 black ,1,99-03414_AF-29-20,,,darkbrown
1017,1017,,30,0.543,0.400,16/19/21 black ,1,99-03059_AF-6-8,,,darkbrown
1018,1018,,30,0.695,0.250,9/9/11 black ,1,99-03310_AF-24-12,,,black
1019,1019,,32,0.575,0.400,9/10/12 black ,1,99-07483_AF-23-5,,,black
1020,1020,,26,0.483,0.200,14/25/34 black ,1,99-07426_AF-20-22,,,darkbrown
1021,1021,,26,0.602,0.330,22/24/35 black ,1,99-07115_AF-6-16,,,darkbrown
1022,1022,,31,0.486,0.250,1/1/1 black ,1,99-07354_AF-17-25,,,black
1023,1023,,26,0.789,0.200,19/26/43 black ,1,99-07315_AF-16-11,,,brown
1024,1024,,24,0.739,0.380,4/6/9 black ,1,99-07216_AF-10-18,,,black
1025,1025,,28,0.568,0.250,15/16/22 black ,1,99-07338_AF-17-9,,,darkbrown
1026,1026,,32,0.620,0.000,30/50/71 darkolivegreen ,1,99-07264_AF-14-10,,,lightbrown
1027,1027,,33,0.564,0.330,2/4/5 black ,1,99-03160_AF-16-18,,,black
1028,1028,,33,0.661,0.500,6/6/8 black ,1,99-07111_AF-6-12,,,black
1029,1029,,24,0.683,0.170,20/24/35 black ,1,99-07324_AF-16-20,,,darkbrown
1030,1030,,36,0.672,0.200,17/27/39 black ,1,99-07018_AF-2-19,,,darkbrown
1031,1031,,23,0.593,0.000,19/23/30 black ,1,99-07261_AF-14-7,,,darkbrown
1032,1032,,29,0.381,0.000,23/36/49 black ,1,99-07169_AF-8-19,,,brown
1033,1033,,32,0.560,0.000,31/51/72 darkolivegreen ,1,99-07389_AF-19-10,,,lightbrown
1034,1034,,26,0.655,0.250,30/39/57 darkslategray ,1,99-03132_AF-12-17,,,brown
1035,1035,,31,0.653,0.330,15/17/24 black ,1,99-07131_AF-7-7,,,darkbrown
1036,1036,,26,0.679,0.500,7/6/9 black ,1,99-07366_AF-18-12,,,black
1037,1037,,31,0.653,0.170,19/22/32 black ,1,99-07388_AF-19-9,,,darkbrown
1038,1038,,25,0.681,0.290,16/25/43 black ,1,99-03334_AF-25-11,,,brown
1039,1039,,31,0.783,0.330,17/21/24 black ,1,99-03474_AF-32-3,,,darkbrown
1040,1040,,23,0.593,0.170,12/12/14 black ,1,99-07258_AF-14-4,,,darkbrown
1041,1041,,31,0.602,0.430,0/1/2 black ,1,99-03493_AF-32-24,,,black
1042,1042,,28,0.526,0.330,18/27/44 black ,1,99-07390_AF-19-11,,,brown
1043,1043,,28,0.580,0.400,14/16/21 black ,1,99-07008_AF-2-9,,,darkbrown
1044,1044,,28,0.562,0.140,11/19/32 black ,1,99-07240_AF-13-11,,,darkbrown
1045,1045,,31,0.524,0.400,2/3/3 black ,1,99-03194_AF-18-25,,,black
1046,1046,,29,0.539,0.570,16/24/41 black ,1,99-07438_AF-21-11,,,darkbrown
1047,1047,,38,0.588,0.170,8/10/12 black ,1,99-03081_AF-8-5,,,black
1048,1048,,28,0.685,0.600,22/26/34 black ,1,99-07269_AF-14-15,,,darkbrown
1049,1049,,23,0.647,0.400,11/12/20 black ,1,99-07293_AF-15-14,,,darkbrown
1050,1050,,35,0.496,0.000,34/42/61 darkslategray ,1,99-07192_AF-9-17,,,brown
1051,1051,,33,0.645,0.430,0/1/1 black ,1,99-07353_AF-17-24,,,black
1052,1052,,28,0.727,0.170,2/2/2 black ,1,99-07329_AF-16-25,,,black
1053,1053,,25,0.765,0.250,14/20/29 black ,1,99-07260_AF-14-6,,,darkbrown
1054,1054,,33,0.655,0.400,19/23/29 black ,1,99-03041_AF-4-15,,,darkbrown
1055,1055,,24,0.741,0.600,20/27/41 black ,1,99-03440_AF-30-20,,,brown
1056,1056,,25,0.487,0.330,9/9/11 black ,1,99-03030_AF-4-4,,,black
1057,1057,,41,0.328,0.000,16/25/35 black ,1,99-03098_AF-8-22,,,darkbrown
1058,1058,,33,0.552,0.430,0/1/1 black ,1,99-07148_AF-7-24,,,black
1059,1059,,22,0.764,0.000,22/25/35 black ,1,99-03330_AF-25-7,,,darkbrown
1060,1060,,26,0.653,0.250,6/5/7 black ,1,99-07316_AF-16-12,,,black
1061,1061,,25,0.672,0.600,7/10/15 black ,1,99-07042_AF-3-18,,,darkbrown
1062,1062,,26,0.726,0.170,11/17/28 black ,1,99-07410_AF-20-6,,,darkbrown
1063,1063,,20,0.782,0.330,52/55/73 darkslategray ,1,99-07417_AF-20-13,,,lightbrown
1064,1064,,24,0.684,0.200,15/16/21 black ,1,99-03352_AF-26-4,,,darkbrown
1065,1065,,30,0.670,0.000,19/38/65 darkslategray ,1,99-07427_AF-20-23,,,lightbrown
1066,1066,,20,0.689,0.170,44/46/61 darkslategray ,1,99-07012_AF-2-13,,,brown
1067,1067,,25,0.598,0.620,15/18/22 black ,1,99-07006_AF-2-7,,,darkbrown
1068,1068,,27,0.484,0.000,11/10/15 black ,1,99-07088_AF-5-14,,,darkbrown
1069,1069,,37,0.519,0.500,27/46/65 darkslategray ,1,99-03125_AF-12-10,,,lightbrown
1070,1070,,25,0.643,0.250,14/16/22 black ,1,99-07159_AF-8-9,,,darkbrown
1071,1071,,27,0.679,0.170,32/41/60 darkslategray ,1,99-03043_AF-4-17,,,brown
1072,1072,,36,0.659,0.290,21/26/32 black ,1,99-03258_AF-21-15,,,darkbrown
1073,1073,,31,0.733,0.000,13/17/19 black ,1,99-07082_AF-5-8,,,darkbrown
1074,1074,,25,0.664,0.250,26/50/84 saddlebrown ,1,99-03369_AF-26-21,,,lightbrown
1075,1075,,23,0.686,0.170,13/24/33 black ,1,99-07326_AF-16-22,,,darkbrown
1076,1076,,28,0.829,0.600,22/32/44 black ,1,99-03317_AF-24-19,,,brown
1077,1077,,20,0.820,0.170,47/51/67 darkslategray ,1,99-07465_AF-22-13,,,lightbrown
1078,1078,,31,0.776,0.170,34/44/62 darkslategray ,1,99-03260_AF-21-17,,,brown
1079,1079,,22,0.705,0.290,14/16/28 black ,1,99-03434_AF-30-14,,,darkbrown
1080,1080,,29,0.530,0.250,9/8/10 black ,1,99-03406_AF-29-12,,,black
1081,1081,,39,0.429,0.170,28/48/68 darkslategray ,1,99-03036_AF-4-10,,,lightbrown
1082,1082,,27,0.626,0.430,19/22/33 black ,1,99-03067_AF-6-16,,,darkbrown
1083,1083,,23,0.611,0.170,15/15/18 black ,1,99-03400_AF-29-4,,,darkbrown
1084,1084,,29,0.602,0.000,1/2/2 black ,1,99-07403_AF-19-24,,,black
1085,1085,,33,0.615,0.400,11/12/19 black ,1,99-07133_AF-7-9,,,darkbrown
1086,1086,,25,0.531,0.430,13/17/22 black ,1,99-07228_AF-11-5,,,darkbrown
1087,1087,,32,0.475,0.400,18/33/58 black ,1,99-03049_AF-4-23,,,brown
