17, 38, 53
1, 1, 1
181, 204, 236
0, 23, 32
32, 31, 35
21, 33, 40
30, 34, 255
248, 250, 255
0, 10, 13
40, 61, 99
62, 98, 137
0, 20, 48
24, 28, 29
21, 21, 22
8, 11, 19
109, 125, 168
42, 46, 50
61, 96, 255
123, 255, 255
11, 11, 28
29, 49, 214
54, 65, 82
78, 147, 179
236, 255, 253
57, 80, 138
255, 255, 255
35, 47, 70
32, 37, 2
206, 227, 247
117, 153, 146
13, 12, 24
94, 123, 255
0, 9, 8
121, 152, 185
0, 8, 21
5, 6, 4
63, 64, 83
18, 23, 81
21, 16, 15
253, 255, 255
22, 21, 17
7, 13, 18
56, 60, 84
69, 66, 44
31, 33, 228
1, 1, 215
36, 2, 51
26, 36, 237
84, 91, 34
26, 38, 45
20, 29, 28
34, 37, 200
20, 10, 10
255, 161, 31
0, 1, 205
232, 70, 72
18, 24, 20
42, 23, 39
35, 41, 79
35, 33, 32
168, 187, 230
30, 25, 25
4, 4, 4
0, 6, 5
12, 19, 23
19, 2, 9
119, 79, 63
21, 23, 28
19, 14, 24
255, 255, 255
25, 19, 19
11, 12, 10
60, 58, 63
0, 0, 255
255, 255, 255
8, 26, 23
39, 40, 43
78, 64, 73
58, 101, 56
20, 14, 13
192, 213, 214
21, 3, 200
51, 30, 39
51, 52, 56
119, 139, 147
52, 50, 43
12, 18, 27
42, 35, 42
71, 53, 255
21, 21, 22
12, 20, 19
51, 60, 61
41, 23, 20
32, 27, 49
77, 62, 38
57, 55, 68
6, 8, 13
209, 137, 107
11, 24, 32
0, 0, 52
28, 17, 12
255, 1, 0
15, 15, 15
10, 18, 14
46, 46, 44
48, 42, 47
56, 70, 104
59, 22, 8
210, 232, 228
49, 50, 40
24, 28, 28
16, 3, 0
33, 36, 31
59, 36, 204
22, 22, 22
5, 6, 4
9, 16, 21
255, 255, 255
236, 236, 236
32, 33, 32
61, 70, 82
21, 22, 32
5, 5, 5
47, 59, 255
9, 4, 14
59, 67, 66
65, 72, 116
43, 47, 62
68, 62, 89
15, 15, 6
0, 13, 12
29, 38, 62
15, 11, 24
12, 13, 11
57, 54, 80
29, 20, 181
36, 25, 27
84, 81, 75
255, 32, 18
17, 20, 19
164, 217, 245
11, 4, 11
5, 4, 13
23, 24, 46
138, 134, 115
10, 10, 10
9, 11, 184
0, 66, 0
10, 12, 18
0, 20, 39
14, 1, 70
197, 198, 196
90, 63, 74
57, 51, 46
26, 27, 26
255, 255, 255
172, 201, 206
165, 188, 220
69, 69, 77
216, 222, 221
0, 20, 32
32, 46, 50
42, 22, 211
167, 136, 28
39, 45, 64
27, 251, 250
8, 34, 50
37, 33, 44
28, 33, 32
4, 5, 4
26, 22, 27
5, 21, 34
168, 171, 237
34, 51, 77
45, 58, 65
38, 36, 34
110, 142, 139
1, 1, 1
6, 6, 6
255, 254, 250
35, 34, 26
23, 5, 40
26, 33, 18
24, 24, 24
66, 43, 57
154, 183, 231
21, 40, 87
197, 196, 206
31, 18, 12
67, 84, 90
46, 51, 61
26, 14, 0
17, 20, 18
12, 13, 10
73, 70, 62
14, 11, 19
33, 21, 211
45, 41, 207
67, 69, 72
35, 38, 52
9, 18, 40
7, 21, 15
14, 24, 15
22, 28, 56
181, 78, 15
42, 42, 41
45, 47, 60
26, 33, 232
30, 38, 37
61, 45, 0
96, 255, 122
67, 76, 80
24, 19, 24
0, 0, 73
147, 162, 205
11, 11, 11
176, 186, 19
54, 13, 0
21, 21, 21
34, 37, 44
7, 7, 15
53, 54, 54
15, 16, 16
1, 0, 1
15, 29, 173
12, 13, 13
39, 40, 50
19, 20, 20
93, 107, 133
16, 18, 23
18, 24, 31
255, 255, 255
255, 255, 255
10, 12, 22
11, 42, 20
35, 54, 57
35, 34, 43
187, 86, 24
137, 173, 255
10, 20, 60
75, 75, 76
20, 15, 19
22, 24, 34
64, 66, 78
40, 23, 190
43, 41, 43
37, 44, 64
191, 162, 0
45, 39, 25
55, 55, 55
63, 79, 97
135, 159, 200
29, 30, 28
38, 37, 43
12, 17, 15
36, 143, 172
0, 3, 11
71, 85, 87
57, 62, 73
2, 6, 8
0, 19, 219
0, 0, 5
16, 17, 31
25, 22, 33
0, 14, 21
0, 21, 22
29, 35, 33
16, 23, 37
7, 20, 42
23, 6, 11
17, 13, 23
30, 28, 28
31, 23, 39
65, 68, 112
31, 54, 84
46, 47, 57
51, 27, 19
6, 12, 10
19, 14, 18
39, 35, 52
11, 18, 28
6, 7, 11
0, 0, 0
55, 0, 3
4, 6, 7
22, 27, 34
235, 221, 210
223, 237, 250
33, 43, 44
40, 55, 82
0, 0, 0
84, 132, 173
16, 20, 14
23, 29, 27
27, 64, 99
0, 24, 49
20, 24, 25
28, 97, 89
12, 23, 28
111, 146, 205
0, 0, 3
47, 46, 57
0, 0, 1
0, 157, 150
31, 49, 64
20, 20, 35
86, 77, 83
9, 19, 35
53, 63, 77
128, 143, 177
38, 42, 54
8, 10, 11
39, 45, 43
37, 25, 31
0, 5, 10
49, 51, 52
0, 2, 59
12, 20, 22
46, 25, 31
218, 217, 224
18, 22, 22
0, 4, 56
11, 35, 41
0, 12, 21
3, 5, 5
57, 47, 75
173, 190, 242
26, 42, 57
24, 27, 41
43, 59, 62
254, 249, 250
35, 53, 120
75, 56, 61
41, 54, 58
10, 14, 4
11, 10, 11
21, 19, 18
69, 38, 36
26, 25, 26
14, 24, 51
3, 2, 4
31, 50, 88
1, 1, 1
10, 15, 27
16, 18, 19
31, 29, 35
10, 14, 19
11, 21, 32
13, 22, 45
68, 86, 89
0, 5, 6
97, 83, 82
11, 21, 33
26, 29, 32
16, 19, 32
11, 7, 6
8, 11, 10
21, 25, 26
222, 193, 109
77, 137, 166
0, 0, 0
26, 24, 30
51, 88, 132
64, 62, 82
3, 3, 3
5, 4, 6
14, 13, 12
0, 34, 68
0, 0, 40
2, 5, 5
19, 16, 17
11, 18, 9
4, 10, 0
5, 5, 5
35, 96, 110
84, 85, 82
28, 41, 61
132, 83, 89
14, 14, 17
61, 63, 72
22, 24, 26
2, 7, 6
18, 35, 38
9, 9, 9
29, 76, 134
1, 1, 1
0, 0, 0
74, 70, 85
23, 31, 43
190, 174, 169
11, 15, 17
27, 21, 20
3, 4, 17
44, 39, 19
76, 59, 59
0, 4, 8
18, 25, 38
0, 20, 1
0, 35, 60
13, 10, 8
13, 13, 20
40, 42, 40
14, 13, 31
98, 95, 88
2, 7, 6
1, 1, 1
0, 0, 0
0, 0, 24
32, 39, 44
14, 13, 12
12, 17, 30
45, 37, 53
4, 9, 8
31, 36, 68
11, 8, 6
8, 8, 8
15, 16, 20
16, 26, 35
7, 6, 8
57, 53, 107
16, 18, 18
19, 19, 19
18, 20, 21
27, 40, 53
26, 30, 25
22, 27, 34
0, 10, 9
2, 4, 5
0, 0, 13
111, 126, 125
90, 108, 157
34, 28, 39
52, 64, 101
5, 10, 11
28, 39, 50
12, 35, 60
27, 31, 31
25, 30, 39
4, 14, 8
81, 60, 89
10, 14, 32
224, 207, 206
0, 44, 55
9, 15, 9
14, 18, 212
0, 0, 3
15, 33, 36
2, 9, 2
8, 8, 8
15, 16, 20
54, 57, 57
58, 39, 57
0, 0, 9
29, 32, 36
4, 4, 4
9, 10, 11
128, 123, 124
75, 66, 65
55, 60, 60
47, 40, 76
14, 15, 19
0, 35, 34
67, 36, 42
250, 247, 245
50, 30, 65
30, 31, 31
23, 25, 36
49, 51, 61
0, 11, 10
0, 12, 19
61, 85, 115
0, 1, 1
23, 11, 17
32, 65, 104
0, 0, 0
0, 0, 7
25, 25, 25
8, 5, 10
31, 46, 79
2, 4, 4
0, 8, 4
27, 15, 15
0, 25, 50
15, 15, 15
25, 24, 32
5, 0, 4
17, 21, 19
30, 30, 47
41, 33, 32
50, 68, 107
32, 30, 36
55, 56, 53
7, 9, 31
5, 7, 222
12, 10, 9
0, 0, 51
30, 35, 62
0, 8, 17
6, 8, 8
77, 53, 23
11, 10, 15
8, 9, 9
22, 25, 29
10, 20, 14
6, 11, 10
12, 13, 12
36, 39, 49
8, 9, 8
25, 30, 43
18, 27, 28
11, 14, 20
6, 6, 6
15, 21, 46
41, 82, 145
165, 192, 188
19, 26, 31
120, 159, 207
0, 27, 61
34, 39, 58
60, 62, 79
33, 38, 61
7, 10, 11
4, 7, 8
13, 17, 40
10, 24, 80
1, 0, 2
24, 25, 27
8, 11, 16
17, 22, 44
62, 58, 76
36, 44, 61
13, 21, 35
30, 39, 40
64, 110, 150
27, 37, 50
4, 9, 7
18, 24, 30
21, 13, 24
8, 9, 9
30, 37, 52
12, 16, 23
27, 27, 32
28, 51, 29
31, 44, 98
0, 6, 5
10, 15, 17
8, 12, 13
11, 14, 18
13, 14, 20
7, 11, 12
11, 9, 13
25, 23, 30
21, 31, 40
6, 12, 23
5, 8, 12
24, 28, 39
15, 18, 29
32, 36, 54
15, 24, 32
6, 6, 6
88, 91, 142
50, 52, 70
40, 33, 53
28, 42, 60
0, 2, 0
36, 63, 77
39, 96, 135
25, 26, 26
20, 32, 44
10, 12, 16
16, 18, 19
0, 0, 2
6, 8, 8
2, 2, 2
0, 0, 5
9, 19, 46
5, 7, 8
22, 21, 30
9, 11, 11
0, 8, 4
22, 23, 27
28, 27, 29
98, 122, 141
11, 11, 15
26, 22, 23
9, 9, 9
17, 18, 30
29, 124, 113
35, 55, 103
34, 36, 35
48, 61, 82
93, 74, 102
51, 49, 54
45, 58, 98
11, 13, 22
56, 60, 71
28, 41, 47
69, 95, 119
171, 180, 184
16, 28, 46
10, 11, 15
27, 24, 24
61, 59, 77
169, 187, 195
62, 81, 109
22, 25, 24
8, 13, 14
21, 50, 68
23, 31, 57
41, 65, 91
127, 143, 143
40, 58, 97
46, 47, 62
26, 34, 26
9, 10, 14
28, 69, 64
13, 25, 51
19, 28, 34
50, 87, 124
66, 125, 144
0, 32, 75
68, 66, 76
24, 25, 33
28, 33, 51
18, 55, 90
36, 48, 62
0, 0, 2
14, 16, 24
11, 13, 18
61, 61, 77
7, 10, 15
39, 42, 52
4, 7, 5
74, 91, 188
40, 59, 66
7, 10, 14
0, 16, 46
7, 10, 10
21, 19, 32
0, 12, 14
26, 28, 34
11, 14, 11
32, 42, 62
12, 15, 23
5, 8, 14
11, 13, 14
39, 65, 88
19, 23, 28
5, 4, 4
19, 30, 78
145, 100, 176
18, 32, 63
15, 14, 16
19, 27, 37
13, 11, 19
18, 20, 21
22, 37, 59
9, 16, 20
69, 46, 69
16, 19, 24
20, 25, 20
50, 105, 181
30, 44, 149
69, 142, 108
15, 19, 26
28, 26, 39
24, 40, 37
130, 155, 190
21, 18, 18
62, 66, 81
42, 62, 81
32, 32, 32
31, 41, 52
63, 74, 83
20, 21, 27
12, 29, 45
17, 19, 24
19, 30, 40
29, 21, 24
62, 69, 86
19, 27, 46
46, 51, 69
33, 35, 49
6, 8, 8
43, 23, 68
4, 12, 22
19, 29, 37
14, 19, 15
11, 17, 18
20, 25, 32
10, 11, 12
11, 13, 15
53, 49, 83
96, 106, 160
10, 16, 15
24, 25, 35
15, 34, 42
11, 10, 16
44, 58, 68
23, 33, 37
1, 0, 2
129, 140, 169
22, 36, 52
26, 39, 59
6, 7, 8
115, 112, 196
0, 0, 1
11, 66, 95
81, 75, 81
16, 25, 37
45, 51, 72
11, 11, 17
25, 23, 29
8, 7, 8
48, 50, 52
5, 9, 8
0, 6, 10
28, 34, 54
11, 28, 38
15, 39, 63
22, 41, 60
0, 37, 63
77, 97, 119
15, 17, 18
17, 20, 21
34, 42, 55
16, 32, 50
112, 135, 155
33, 30, 36
9, 10, 14
4, 3, 3
11, 22, 27
8, 8, 18
13, 21, 35
58, 61, 82
9, 10, 14
30, 43, 71
75, 80, 189
18, 22, 32
49, 53, 79
30, 43, 49
0, 0, 2
17, 25, 52
5, 7, 9
23, 18, 30
8, 10, 11
40, 62, 83
19, 42, 72
11, 12, 18
24, 76, 92
0, 48, 85
64, 97, 190
22, 26, 45
96, 165, 184
45, 49, 58
36, 37, 42
19, 25, 66
24, 18, 32
35, 43, 66
34, 39, 77
159, 187, 201
1, 1, 1
9, 9, 16
40, 55, 65
0, 1, 2
0, 0, 2
17, 24, 28
14, 16, 12
4, 16, 7
56, 91, 126
48, 89, 130
25, 52, 60
43, 65, 93
19, 25, 27
31, 32, 33
15, 28, 40
36, 65, 83
42, 46, 71
0, 7, 5
21, 22, 37
207, 224, 225
24, 70, 79
7, 9, 12
60, 57, 78
148, 173, 186
41, 62, 102
28, 29, 29
47, 69, 94
48, 46, 44
6, 7, 14
4, 6, 12
26, 40, 90
35, 51, 70
21, 25, 26
59, 68, 64
8, 8, 9
32, 35, 40
64, 92, 169
32, 37, 34
17, 16, 17
1, 0, 2
106, 149, 190
11, 24, 70
55, 59, 72
12, 11, 12
44, 62, 66
1, 1, 2
20, 23, 31
6, 8, 9
25, 38, 69
15, 32, 46
2, 3, 4
1, 0, 2
31, 31, 29
2, 3, 2
9, 10, 14
36, 47, 78
24, 24, 30
12, 14, 19
55, 63, 86
9, 11, 15
25, 24, 34
41, 50, 58
26, 26, 26
115, 169, 200
97, 97, 189
9, 7, 8
53, 89, 154
10, 17, 20
5, 8, 7
47, 54, 97
60, 58, 76
9, 12, 16
4, 4, 4
58, 62, 43
25, 26, 21
22, 28, 35
27, 25, 28
43, 66, 112
12, 13, 15
14, 19, 30
31, 45, 105
26, 54, 81
16, 41, 59
21, 29, 40
2, 1, 3
40, 47, 90
7, 9, 10
23, 32, 45
12, 16, 20
78, 95, 85
20, 32, 52
57, 64, 142
13, 31, 45
5, 5, 5
23, 25, 37
25, 29, 36
1, 0, 2
27, 25, 31
19, 27, 33
15, 17, 16
16, 25, 43
17, 41, 57
13, 27, 38
13, 19, 24
10, 12, 19
0, 4, 4
40, 73, 76
31, 34, 28
23, 31, 43
139, 166, 196
0, 8, 12
118, 151, 171
28, 24, 43
29, 68, 50
56, 91, 131
15, 19, 20
22, 18, 22
22, 25, 29
6, 8, 9
60, 69, 86
46, 61, 84
32, 28, 38
55, 112, 133
20, 21, 45
11, 18, 27
12, 28, 38
55, 65, 75
21, 22, 29
6, 8, 8
88, 102, 93
8, 12, 14
62, 62, 82
25, 22, 35
94, 111, 160
32, 29, 30
25, 24, 26
67, 70, 89
13, 16, 31
13, 15, 16
0, 15, 31
14, 18, 15
41, 37, 57
37, 64, 67
43, 51, 68
57, 54, 74
8, 11, 13
89, 161, 148
14, 26, 44
84, 123, 190
65, 78, 92
4, 8, 9
11, 13, 24
14, 15, 15
30, 26, 25
21, 30, 47
14, 16, 17
23, 26, 31
100, 144, 131
53, 65, 75
17, 36, 35
11, 8, 10
0, 21, 46
65, 77, 114
146, 168, 209
13, 22, 35
26, 100, 151
22, 18, 29
5, 7, 7
19, 19, 28
54, 44, 53
12, 27, 35
5, 7, 8
8, 11, 13
50, 59, 70
58, 66, 75
72, 102, 128
30, 39, 36
11, 14, 18
8, 9, 14
5, 7, 7
15, 17, 25
10, 8, 10
36, 59, 71
0, 0, 2
25, 25, 33
19, 25, 29
134, 137, 145
16, 18, 23
19, 20, 27
31, 61, 90
32, 41, 87
36, 36, 49
25, 34, 46
33, 28, 36
48, 57, 71
59, 57, 102
26, 28, 29
86, 93, 93
25, 25, 26
24, 24, 41
13, 17, 16
11, 14, 16
22, 36, 51
62, 107, 158
0, 45, 62
11, 19, 18
53, 72, 101
8, 9, 10
100, 149, 163
0, 24, 50
80, 95, 118
0, 28, 71
64, 149, 184
8, 9, 10
15, 21, 34
24, 27, 27
23, 22, 28
14, 12, 20
0, 49, 96
0, 7, 4
11, 13, 18
54, 60, 96
13, 20, 52
33, 52, 67
41, 58, 68
20, 25, 38
23, 23, 35
66, 90, 68
65, 82, 172
53, 53, 54
21, 22, 26
3, 2, 4
1, 0, 2
30, 31, 41
21, 21, 34
16, 20, 40
5, 7, 8
35, 39, 53
73, 89, 187
28, 26, 26
59, 112, 200
64, 80, 130
67, 77, 97
29, 42, 61
47, 153, 68
17, 25, 31
16, 30, 35
0, 37, 70
29, 27, 38
19, 24, 34
10, 15, 17
5, 7, 7
14, 18, 24
7, 11, 15
7, 8, 17
0, 0, 0
34, 105, 77
7, 9, 10
46, 58, 86
25, 17, 38
10, 13, 16
0, 1, 1
30, 36, 47
42, 46, 94
40, 55, 57
24, 21, 25
10, 25, 43
107, 123, 158
38, 50, 76
14, 19, 18
95, 68, 116
8, 10, 10
5, 7, 8
129, 144, 132
65, 76, 85
21, 25, 33
12, 12, 20
17, 22, 18
120, 140, 167
26, 31, 37
60, 65, 83
26, 34, 42
12, 14, 18
0, 42, 67
61, 65, 82
26, 26, 38
20, 17, 18
6, 9, 13
13, 16, 21
12, 12, 24
31, 53, 78
12, 26, 39
69, 72, 55
10, 14, 18
32, 51, 41
38, 134, 120
76, 99, 118
25, 27, 22
47, 56, 67
10, 14, 25
25, 27, 30
0, 23, 41
20, 21, 30
0, 20, 42
38, 51, 67
7, 9, 10
26, 39, 51
8, 7, 8
65, 107, 223
31, 75, 80
9, 11, 12
12, 28, 46
137, 147, 161
9, 15, 20
56, 67, 84
9, 10, 26
7, 6, 7
40, 56, 83
59, 65, 81
107, 127, 171
19, 31, 64
31, 31, 31
9, 11, 12
20, 20, 22
17, 20, 20
26, 34, 48
69, 67, 90
21, 31, 55
5, 7, 8
7, 9, 12
54, 57, 46
12, 24, 31
33, 45, 59
23, 29, 32
46, 41, 54
45, 45, 47
12, 15, 16
53, 46, 75
27, 27, 30
19, 37, 69
0, 34, 54
21, 20, 33
103, 130, 103
10, 10, 16
71, 64, 114
31, 37, 50
51, 135, 140
140, 139, 155
88, 86, 117
2, 0, 2
40, 35, 33
26, 53, 87
60, 63, 67
58, 58, 76
21, 30, 41
34, 48, 149
2, 7, 6
0, 19, 45
43, 56, 64
28, 45, 71
32, 16, 30
52, 51, 61
17, 18, 19
0, 36, 45
50, 57, 77
13, 33, 53
22, 21, 23
37, 52, 67
42, 65, 91
5, 6, 6
65, 70, 86
38, 73, 105
0, 14, 41
28, 27, 30
5, 7, 8
94, 114, 141
64, 103, 125
32, 38, 94
9, 12, 12
11, 14, 18
50, 56, 93
0, 0, 0
21, 34, 47
60, 69, 85
34, 45, 76
22, 25, 30
29, 36, 46
21, 0, 0
65, 67, 84
8, 147, 15
6, 8, 13
0, 0, 0
24, 14, 13
81, 69, 85
24, 21, 28
32, 43, 61
30, 41, 55
0, 16, 14
55, 141, 231
0, 9, 23
43, 56, 85
25, 28, 48
6, 31, 23
157, 174, 203
23, 21, 20
2, 2, 2
31, 43, 60
3, 3, 3
25, 45, 92
4, 4, 4
54, 37, 112
15, 16, 18
27, 36, 42
16, 19, 53
44, 58, 68
19, 31, 55
36, 57, 164
31, 32, 35
54, 53, 55
0, 9, 28
0, 0, 1
28, 45, 62
4, 6, 6
29, 38, 56
33, 36, 33
65, 67, 84
28, 92, 138
128, 153, 169
11, 15, 17
57, 63, 73
91, 115, 175
